transaction_id,account_id,customer_id,transaction_date,amount,transaction_type,counterparty_name,counterparty_country,channel,full_name,risk_rating,country_of_residence
TXN000563,ACCT00220,CUST0133,2025-03-01 00:00:00,537.96,WireTransfer,Ava Sanchez,Singapore,ATM,Wei Clark,Low,Australia
TXN000564,ACCT00267,CUST0159,2025-03-01 00:00:00,4262.89,Withdrawal,Yuki Clark,Canada,Online,Camila Thompson,Medium,France
TXN000565,ACCT00100,CUST0057,2025-03-01 00:00:00,1430.93,WireTransfer,Sarah White,United Kingdom,Branch,Robert Walker,Low,India
TXN000566,ACCT00311,CUST0190,2025-03-01 00:00:00,642.57,CashDeposit,Jennifer Lewis,India,ATM,Mia Torres,Medium,Singapore
TXN000567,ACCT00072,CUST0039,2025-03-01 00:00:00,906.71,WireTransfer,Union Holdings,UAE,ATM,Linda Nguyen,Low,Netherlands
TXN000568,ACCT00059,CUST0033,2025-03-01 00:00:00,690.91,CashDeposit,Lucas Taylor,Singapore,ATM,Jessica Hernandez,Low,India
TXN000569,ACCT00001,CUST0001,2025-03-02 00:00:00,697.43,Withdrawal,Fatima Martinez,Yemen,Branch,Mateo Clark,High,Ireland
TXN000570,ACCT00272,CUST0163,2025-03-02 00:00:00,439.13,WireTransfer,Linda Thompson,Ireland,Branch,Emma Jackson,Low,Germany
TXN000571,ACCT00305,CUST0186,2025-03-02 00:00:00,1541.2,CashDeposit,Silver Freight,UAE,Wire,Fatima King,Low,Canada
TXN000572,ACCT00107,CUST0061,2025-03-02 00:00:00,551.62,Withdrawal,Sunrise Group,India,Wire,Michael Flores,Low,Australia
TXN000573,ACCT00072,CUST0039,2025-03-02 00:00:00,332.65,Deposit,Susan Green,Switzerland,Wire,Linda Nguyen,Low,Netherlands
TXN000574,ACCT00055,CUST0031,2025-03-02 00:00:00,1628.14,Withdrawal,William Miller,Ireland,Wire,David Ramirez,Low,France
TXN000575,ACCT00298,CUST0180,2025-03-03 00:00:00,206.95,CashDeposit,Wei Young,Australia,Branch,Patricia Perez,Low,United Kingdom
TXN000576,ACCT00186,CUST0111,2025-03-03 00:00:00,543.76,Withdrawal,James Wright,India,ATM,Mia Wright,Low,Spain
TXN000577,ACCT00188,CUST0113,2025-03-03 00:00:00,1864.19,ACH,Patricia Wright,Japan,Wire,Sarah Williams,Medium,Singapore
TXN000578,ACCT00183,CUST0109,2025-03-03 00:00:00,1850.82,CashDeposit,Patricia Jackson,India,Branch,Thomas Anderson,Low,UAE
TXN000579,ACCT00267,CUST0159,2025-03-03 00:00:00,5409.13,CashDeposit,Horizon Freight,India,Branch,Camila Thompson,Medium,France
TXN000580,ACCT00224,CUST0135,2025-03-03 00:00:00,1055.39,Deposit,Richard Lewis,Canada,Online,Yuki Garcia,Low,France
TXN000581,ACCT00207,CUST0126,2025-03-03 00:00:00,631.18,ACH,Emma Gonzalez,Canada,Online,Elizabeth Jones,Low,United Kingdom
TXN000582,ACCT00217,CUST0132,2025-03-03 00:00:00,871.36,Deposit,Prime Traders,United Kingdom,Wire,Mia Ramirez,Medium,Spain
TXN000583,ACCT00201,CUST0122,2025-03-03 00:00:00,1594.82,WireTransfer,Lucas Harris,Canada,Branch,William Smith,Low,India
TXN000584,ACCT00135,CUST0080,2025-03-03 00:00:00,275.37,Withdrawal,Atlas Logistics,United States,Wire,Priya Lee,Medium,Canada
TXN000585,ACCT00196,CUST0119,2025-03-03 00:00:00,3079.02,CashDeposit,Karen Lewis,United Kingdom,ATM,Camila Lewis,Medium,Spain
TXN000586,ACCT00060,CUST0033,2025-03-03 00:00:00,420.36,CashDeposit,James Wilson,Australia,Wire,Jessica Hernandez,Low,India
TXN000587,ACCT00302,CUST0184,2025-03-03 00:00:00,382.96,CashDeposit,Delta Capital,Singapore,Wire,Jessica Hill,Low,United States
TXN000588,ACCT00296,CUST0178,2025-03-04 00:00:00,323.56,CashDeposit,Crown Holdings,United Kingdom,ATM,Fatima Scott,Low,Australia
TXN000589,ACCT00240,CUST0144,2025-03-04 00:00:00,1218.31,CashDeposit,Crown Partners,Singapore,Wire,Karen Hill,Low,Switzerland
TXN000590,ACCT00156,CUST0095,2025-03-04 00:00:00,996.55,CashDeposit,Sunrise Group,UAE,Branch,Ahmed Sanchez,Medium,Canada
TXN000591,ACCT00315,CUST0191,2025-03-04 00:00:00,205.79,Deposit,Sunrise Ventures,Australia,ATM,Liam Flores,Low,Canada
TXN000592,ACCT00087,CUST0048,2025-03-04 00:00:00,172.93,Deposit,Yuki Lee,India,Wire,Thomas King,Low,Spain
TXN000593,ACCT00250,CUST0150,2025-03-04 00:00:00,420.08,ACH,Sofia Wright,Spain,ATM,Elizabeth Jones,Low,Australia
TXN000594,ACCT00190,CUST0115,2025-03-04 00:00:00,943.55,Withdrawal,Ethan Thompson,Canada,Online,Priya Lopez,Low,India
TXN000595,ACCT00092,CUST0052,2025-03-04 00:00:00,1412.82,Withdrawal,Mia Hill,UAE,Wire,Sofia Martinez,Low,United Kingdom
TXN000596,ACCT00266,CUST0159,2025-03-04 00:00:00,390.1,ACH,Emma Anderson,UAE,Wire,Camila Thompson,Medium,France
TXN000597,ACCT00293,CUST0177,2025-03-04 00:00:00,584.02,Withdrawal,Elizabeth Wright,Netherlands,Wire,Fatima Wilson,Low,Spain
TXN000598,ACCT00274,CUST0164,2025-03-05 00:00:00,404.67,CashDeposit,Barbara Brown,UAE,Online,Thomas Rodriguez,Medium,Switzerland
TXN000599,ACCT00327,CUST0200,2025-03-05 00:00:00,996.46,Deposit,Metro Holdings,Ireland,Wire,Linda Moore,Low,Spain
TXN000600,ACCT00312,CUST0190,2025-03-05 00:00:00,603.06,CashDeposit,Anchor Holdings,Japan,Online,Mia Torres,Medium,Singapore
TXN000601,ACCT00143,CUST0085,2025-03-05 00:00:00,3127.53,CashDeposit,Charles Sanchez,United States,Wire,Emma Anderson,Low,Japan
TXN000602,ACCT00149,CUST0090,2025-03-05 00:00:00,555.36,ACH,Ahmed Thomas,Netherlands,Online,Jennifer Walker,Low,UAE
TXN000603,ACCT00243,CUST0145,2025-03-05 00:00:00,1944.75,ACH,James Davis,Switzerland,ATM,Mateo Walker,Medium,Australia
TXN000604,ACCT00226,CUST0136,2025-03-05 00:00:00,2116.13,ACH,Anchor Ventures,United States,Wire,James Scott,Low,Japan
TXN000605,ACCT00146,CUST0087,2025-03-05 00:00:00,1773.75,ACH,Wei Scott,Japan,Wire,Mia Nguyen,Medium,Canada
TXN000606,ACCT00258,CUST0155,2025-03-06 00:00:00,2301.11,Deposit,Falcon Traders,Ireland,ATM,Wei White,Low,United Kingdom
TXN000607,ACCT00320,CUST0195,2025-03-06 00:00:00,768.99,Withdrawal,James King,Japan,Wire,Jennifer Garcia,Low,Canada
TXN000608,ACCT00122,CUST0073,2025-03-06 00:00:00,9000.0,Deposit,Susan Thomas,Netherlands,Online,Lucas Gonzalez,Low,India
TXN000609,ACCT00314,CUST0191,2025-03-06 00:00:00,338.39,CashDeposit,Summit Capital,France,Wire,Liam Flores,Low,Canada
TXN000610,ACCT00299,CUST0181,2025-03-06 00:00:00,8116.42,Deposit,Silver Partners,United States,Online,Sofia Wilson,Low,Germany
TXN000611,ACCT00134,CUST0079,2025-03-06 00:00:00,1024.46,Withdrawal,Crown Imports,Singapore,ATM,Jessica Moore,Low,Canada
TXN000612,ACCT00264,CUST0158,2025-03-06 00:00:00,537.29,Withdrawal,Karen Green,Spain,Online,Thomas Smith,Low,France
TXN000613,ACCT00292,CUST0176,2025-03-06 00:00:00,1719.89,Deposit,Global Group,Australia,Online,Michael Young,Low,France
TXN000614,ACCT00114,CUST0066,2025-03-06 00:00:00,106.63,CashDeposit,Noah Green,Germany,Wire,Charles Torres,Low,Germany
TXN000615,ACCT00207,CUST0126,2025-03-07 00:00:00,3655.93,CashDeposit,Linda Anderson,India,Branch,Elizabeth Jones,Low,United Kingdom
TXN000616,ACCT00156,CUST0095,2025-03-07 00:00:00,436.7,CashDeposit,Olga Rodriguez,United States,ATM,Ahmed Sanchez,Medium,Canada
TXN000617,ACCT00127,CUST0075,2025-03-07 00:00:00,142.64,WireTransfer,Karen Brown,Netherlands,Wire,Patricia Torres,Medium,Spain
TXN000618,ACCT00028,CUST0015,2025-03-07 00:00:00,661.6,Deposit,Nova Partners,Libya,ATM,Sofia Smith,High,Ireland
TXN000619,ACCT00049,CUST0029,2025-03-07 00:00:00,1369.96,Withdrawal,Richard Lee,France,Branch,Sven Robinson,Low,Switzerland
TXN000620,ACCT00150,CUST0090,2025-03-08 00:00:00,182.5,Withdrawal,Chloe King,Japan,ATM,Jennifer Walker,Low,UAE
TXN000621,ACCT00229,CUST0137,2025-03-08 00:00:00,325.37,ACH,Michael Jackson,Germany,Branch,Chloe Young,Medium,India
TXN000622,ACCT00001,CUST0001,2025-03-08 00:00:00,697.91,WireTransfer,Pacific Imports,Libya,Branch,Mateo Clark,High,Ireland
TXN000623,ACCT00251,CUST0151,2025-03-08 00:00:00,283.35,WireTransfer,Anchor Ventures,Germany,Wire,Olga Garcia,Medium,Spain
TXN000624,ACCT00081,CUST0043,2025-03-08 00:00:00,1137.41,ACH,Thomas Jackson,Canada,Online,John Scott,Low,Singapore
TXN000625,ACCT00135,CUST0080,2025-03-08 00:00:00,293.8,CashDeposit,Richard Gonzalez,United States,Branch,Priya Lee,Medium,Canada
TXN000626,ACCT00072,CUST0039,2025-03-08 00:00:00,3826.01,CashDeposit,Emma Young,Singapore,Wire,Linda Nguyen,Low,Netherlands
TXN000627,ACCT00090,CUST0050,2025-03-08 00:00:00,518.69,Deposit,Linda Jones,UAE,Wire,Thomas Hernandez,Medium,Singapore
TXN000628,ACCT00165,CUST0099,2025-03-09 00:00:00,464.16,CashDeposit,Olga Torres,Japan,Wire,Elizabeth Ramirez,Low,UAE
TXN000629,ACCT00166,CUST0099,2025-03-09 00:00:00,323.2,Withdrawal,Susan Smith,Singapore,Branch,Elizabeth Ramirez,Low,UAE
TXN000630,ACCT00085,CUST0047,2025-03-09 00:00:00,2200.79,WireTransfer,Jennifer Johnson,Germany,ATM,Sarah Jackson,Low,Germany
TXN000631,ACCT00100,CUST0057,2025-03-09 00:00:00,899.46,Deposit,Elizabeth Taylor,UAE,ATM,Robert Walker,Low,India
TXN000632,ACCT00012,CUST0005,2025-03-09 00:00:00,371.37,Deposit,Prime Capital,Venezuela,Online,Fatima Nguyen,High,Myanmar
TXN000633,ACCT00289,CUST0174,2025-03-09 00:00:00,252.64,CashDeposit,Fatima Nguyen,Canada,Branch,Emma Davis,Low,United Kingdom
TXN000634,ACCT00182,CUST0108,2025-03-09 00:00:00,523.79,WireTransfer,Pacific Enterprises,United States,Branch,Diego Torres,Low,Australia
TXN000635,ACCT00173,CUST0105,2025-03-09 00:00:00,333.49,Deposit,Patricia Lewis,Spain,Wire,Sven Young,Medium,Ireland
TXN000636,ACCT00089,CUST0049,2025-03-09 00:00:00,1503.78,Deposit,Fatima Rodriguez,Australia,Wire,Diego Moore,Low,United States
TXN000637,ACCT00066,CUST0036,2025-03-09 00:00:00,123.37,WireTransfer,Patricia Torres,India,Branch,Mia Scott,Medium,UAE
TXN000638,ACCT00129,CUST0076,2025-03-10 00:00:00,463.24,CashDeposit,David Green,Netherlands,Online,Yuki Wright,Medium,Netherlands
TXN000639,ACCT00098,CUST0056,2025-03-10 00:00:00,3112.69,WireTransfer,Arjun Jackson,Switzerland,Online,Sven Thomas,Low,United Kingdom
TXN000640,ACCT00188,CUST0113,2025-03-10 00:00:00,163.11,Deposit,Elizabeth Martinez,Ireland,ATM,Sarah Williams,Medium,Singapore
TXN000641,ACCT00159,CUST0096,2025-03-10 00:00:00,2758.3,CashDeposit,Pacific Freight,Germany,Online,Karen Flores,Low,Ireland
TXN000642,ACCT00268,CUST0160,2025-03-10 00:00:00,2634.63,Withdrawal,Summit Partners,Japan,ATM,Thomas Robinson,Low,Spain
TXN000643,ACCT00068,CUST0037,2025-03-10 00:00:00,1182.6,CashDeposit,Barbara Harris,UAE,Wire,Noah King,Medium,United Kingdom
TXN000644,ACCT00228,CUST0137,2025-03-11 00:00:00,530.78,Withdrawal,Sunrise Imports,India,Branch,Chloe Young,Medium,India
TXN000645,ACCT00319,CUST0195,2025-03-11 00:00:00,269.83,Deposit,Mateo Hill,Germany,ATM,Jennifer Garcia,Low,Canada
TXN000646,ACCT00171,CUST0104,2025-03-11 00:00:00,1802.8,Withdrawal,Barbara Martinez,United States,Wire,Sarah Torres,Low,Canada
TXN000647,ACCT00078,CUST0042,2025-03-11 00:00:00,1980.91,Deposit,Yuki Flores,Switzerland,Online,Arjun Jones,Low,India
TXN000648,ACCT00300,CUST0182,2025-03-11 00:00:00,394.69,Deposit,Priya Sanchez,UAE,Online,Elizabeth Flores,Medium,United Kingdom
TXN000649,ACCT00038,CUST0021,2025-03-11 00:00:00,31951.83,WireTransfer,Rashid Al-Amin,Afghanistan,Wire,Tatiana Orlova,High,Libya
TXN000650,ACCT00241,CUST0144,2025-03-11 00:00:00,1144.62,ACH,Priya Davis,Singapore,Wire,Karen Hill,Low,Switzerland
TXN000651,ACCT00243,CUST0145,2025-03-12 00:00:00,1665.64,Deposit,Nova Enterprises,Netherlands,Branch,Mateo Walker,Medium,Australia
TXN000652,ACCT00112,CUST0065,2025-03-12 00:00:00,1970.38,Deposit,Diego King,United Kingdom,Branch,Karen King,Low,Switzerland
TXN000653,ACCT00028,CUST0015,2025-03-12 00:00:00,467.7,ACH,Mateo Johnson,Ireland,Online,Sofia Smith,High,Ireland
TXN000654,ACCT00039,CUST0021,2025-03-12 00:00:00,320.24,Withdrawal,Sarah Garcia,Libya,ATM,Tatiana Orlova,High,Libya
TXN000655,ACCT00139,CUST0083,2025-03-12 00:00:00,1594.62,Withdrawal,Mateo Scott,Japan,Wire,Mary Nguyen,Low,India
TXN000656,ACCT00083,CUST0045,2025-03-12 00:00:00,537.3,WireTransfer,Sunrise Capital,Ireland,Online,Karen Green,Low,United States
TXN000657,ACCT00089,CUST0049,2025-03-12 00:00:00,533.12,CashDeposit,Sven Perez,Australia,ATM,Diego Moore,Low,United States
TXN000658,ACCT00139,CUST0083,2025-03-12 00:00:00,599.91,Deposit,Diego White,Japan,Online,Mary Nguyen,Low,India
TXN000659,ACCT00024,CUST0012,2025-03-12 00:00:00,161.9,ACH,Metro Partners,Switzerland,Online,Mia Sanchez,High,United Kingdom
TXN000660,ACCT00324,CUST0198,2025-03-12 00:00:00,441.73,WireTransfer,Anchor Group,Ireland,Branch,Patricia Jackson,Low,France
TXN000661,ACCT00269,CUST0161,2025-03-12 00:00:00,839.48,WireTransfer,Global Group,Japan,Wire,Jessica Harris,Low,Australia
TXN000662,ACCT00160,CUST0096,2025-03-12 00:00:00,2701.6,Deposit,John Nguyen,Japan,Wire,Karen Flores,Low,Ireland
TXN000663,ACCT00311,CUST0190,2025-03-12 00:00:00,2535.19,WireTransfer,Michael Hernandez,UAE,ATM,Mia Torres,Medium,Singapore
TXN000664,ACCT00065,CUST0036,2025-03-12 00:00:00,1297.78,WireTransfer,Silver Ventures,Netherlands,ATM,Mia Scott,Medium,UAE
TXN000665,ACCT00322,CUST0197,2025-03-13 00:00:00,315.66,ACH,Mia Scott,India,Online,Linda Clark,Low,Spain
TXN000666,ACCT00199,CUST0122,2025-03-13 00:00:00,667.6,ACH,Elizabeth Wilson,UAE,Branch,William Smith,Low,India
TXN000667,ACCT00088,CUST0048,2025-03-13 00:00:00,344.85,CashDeposit,Falcon Imports,France,Branch,Thomas King,Low,Spain
TXN000668,ACCT00171,CUST0104,2025-03-13 00:00:00,278.52,CashDeposit,Prime Exchange,Japan,Wire,Sarah Torres,Low,Canada
TXN000669,ACCT00155,CUST0094,2025-03-13 00:00:00,1671.79,Withdrawal,Richard Martin,United Kingdom,ATM,William Martin,Medium,Netherlands
TXN000670,ACCT00014,CUST0007,2025-03-13 00:00:00,527.98,WireTransfer,Ahmed Jones,Syria,Online,Wei Wilson,High,Netherlands
TXN000671,ACCT00134,CUST0079,2025-03-13 00:00:00,1725.25,WireTransfer,Richard Davis,United States,Wire,Jessica Moore,Low,Canada
TXN000672,ACCT00225,CUST0136,2025-03-13 00:00:00,1020.06,WireTransfer,Mateo Torres,Switzerland,Online,James Scott,Low,Japan
TXN000673,ACCT00011,CUST0005,2025-03-13 00:00:00,10000.0,WireTransfer,Thomas Rodriguez,Syria,Branch,Fatima Nguyen,High,Myanmar
TXN000674,ACCT00190,CUST0115,2025-03-13 00:00:00,1382.81,ACH,Susan Jackson,United States,Branch,Priya Lopez,Low,India
TXN000675,ACCT00188,CUST0113,2025-03-13 00:00:00,268.34,Deposit,Camila Wilson,Spain,ATM,Sarah Williams,Medium,Singapore
TXN000676,ACCT00023,CUST0011,2025-03-13 00:00:00,468.4,Withdrawal,Sarah Flores,Netherlands,Online,Thomas Rodriguez,High,UAE
TXN000677,ACCT00109,CUST0062,2025-03-14 00:00:00,2246.57,WireTransfer,Union Group,Ireland,Online,Ethan King,Low,Germany
TXN000678,ACCT00001,CUST0001,2025-03-14 00:00:00,862.4,Deposit,Sven Thomas,Venezuela,Branch,Mateo Clark,High,Ireland
TXN000679,ACCT00208,CUST0127,2025-03-14 00:00:00,384.42,ACH,Karen Green,Singapore,Branch,Lucas Jackson,Low,Canada
TXN000680,ACCT00251,CUST0151,2025-03-14 00:00:00,8558.55,ACH,Falcon Freight,UAE,ATM,Olga Garcia,Medium,Spain
TXN000681,ACCT00082,CUST0044,2025-03-14 00:00:00,92.25,ACH,Chloe Williams,India,Branch,Jessica White,Low,United Kingdom
TXN000682,ACCT00070,CUST0038,2025-03-14 00:00:00,1666.23,ACH,Linda Lopez,Canada,Wire,Barbara Jones,Low,Canada
TXN000683,ACCT00265,CUST0159,2025-03-14 00:00:00,2166.01,CashDeposit,Yuki Harris,Singapore,Branch,Camila Thompson,Medium,France
TXN000684,ACCT00268,CUST0160,2025-03-14 00:00:00,390.94,ACH,Falcon Logistics,Japan,Branch,Thomas Robinson,Low,Spain
TXN000685,ACCT00023,CUST0011,2025-03-14 00:00:00,841.05,CashDeposit,Jennifer Sanchez,Japan,ATM,Thomas Rodriguez,High,UAE
TXN000686,ACCT00171,CUST0104,2025-03-14 00:00:00,492.35,WireTransfer,Fatima Wright,Ireland,Online,Sarah Torres,Low,Canada
TXN000687,ACCT00190,CUST0115,2025-03-14 00:00:00,478.45,Withdrawal,Metro Logistics,Netherlands,Online,Priya Lopez,Low,India
TXN000688,ACCT00310,CUST0189,2025-03-14 00:00:00,336.67,Withdrawal,Chloe Flores,Australia,Branch,Jennifer Lee,Low,United Kingdom
TXN000689,ACCT00318,CUST0194,2025-03-15 00:00:00,811.43,Withdrawal,Nova Traders,United States,ATM,Thomas White,Low,Canada
TXN000690,ACCT00316,CUST0192,2025-03-15 00:00:00,8197.13,ACH,Liam Miller,Germany,Wire,Sofia Wilson,Low,Japan
TXN000691,ACCT00032,CUST0018,2025-03-15 00:00:00,1888.51,CashDeposit,Patricia Walker,Yemen,Wire,Amara Solis,High,Syria
TXN000692,ACCT00265,CUST0159,2025-03-15 00:00:00,625.78,Withdrawal,Jessica Nguyen,Australia,Online,Camila Thompson,Medium,France
TXN000693,ACCT00165,CUST0099,2025-03-15 00:00:00,687.32,Deposit,Lucas Green,Japan,Online,Elizabeth Ramirez,Low,UAE
TXN000694,ACCT00011,CUST0005,2025-03-15 00:00:00,799.42,ACH,Ahmed Scott,Myanmar,Branch,Fatima Nguyen,High,Myanmar
TXN000695,ACCT00092,CUST0052,2025-03-15 00:00:00,1170.88,ACH,Michael Hernandez,UAE,Wire,Sofia Martinez,Low,United Kingdom
TXN000696,ACCT00073,CUST0040,2025-03-15 00:00:00,1743.9,Deposit,Yuki Harris,Germany,Online,Sven Hill,Low,Singapore
TXN000697,ACCT00090,CUST0050,2025-03-16 00:00:00,2150.54,WireTransfer,Metro Traders,Australia,ATM,Thomas Hernandez,Medium,Singapore
TXN000698,ACCT00056,CUST0032,2025-03-16 00:00:00,810.46,ACH,Atlas Capital,Canada,Wire,Sofia Miller,Medium,Spain
TXN000699,ACCT00157,CUST0095,2025-03-16 00:00:00,941.69,Deposit,Jessica Hernandez,United Kingdom,Online,Ahmed Sanchez,Medium,Canada
TXN000700,ACCT00224,CUST0135,2025-03-16 00:00:00,486.67,Withdrawal,Noah King,Spain,Online,Yuki Garcia,Low,France
TXN000701,ACCT00225,CUST0136,2025-03-16 00:00:00,796.18,Deposit,Yuki Perez,France,ATM,James Scott,Low,Japan
TXN000702,ACCT00050,CUST0029,2025-03-16 00:00:00,1169.93,ACH,Pacific Imports,United States,ATM,Sven Robinson,Low,Switzerland
TXN000703,ACCT00188,CUST0113,2025-03-16 00:00:00,236.86,WireTransfer,Arjun Lewis,UAE,ATM,Sarah Williams,Medium,Singapore
TXN000704,ACCT00144,CUST0086,2025-03-16 00:00:00,1907.62,WireTransfer,Pacific Logistics,United States,ATM,Olga Hernandez,Low,Singapore
TXN000705,ACCT00087,CUST0048,2025-03-17 00:00:00,3170.08,WireTransfer,Chloe Hernandez,India,ATM,Thomas King,Low,Spain
TXN000706,ACCT00106,CUST0061,2025-03-17 00:00:00,228.71,ACH,Union Logistics,Canada,Wire,Michael Flores,Low,Australia
TXN000707,ACCT00214,CUST0130,2025-03-17 00:00:00,547.47,CashDeposit,Yuki Flores,Canada,ATM,Lucas Hill,Low,Ireland
TXN000708,ACCT00231,CUST0138,2025-03-17 00:00:00,401.88,CashDeposit,Jessica Robinson,Spain,Online,Sofia Rodriguez,Medium,India
TXN000709,ACCT00244,CUST0146,2025-03-17 00:00:00,552.46,Deposit,Ahmed Wright,Australia,ATM,Yuki Lee,Medium,UAE
TXN000710,ACCT00224,CUST0135,2025-03-17 00:00:00,930.82,WireTransfer,James White,UAE,Online,Yuki Garcia,Low,France
TXN000711,ACCT00137,CUST0082,2025-03-17 00:00:00,251.25,ACH,Sunrise Logistics,India,Branch,Sven Brown,Low,Spain
TXN000712,ACCT00031,CUST0017,2025-03-17 00:00:00,512.33,CashDeposit,Metro Exchange,North Korea,ATM,Thomas King,High,Spain
TXN000713,ACCT00178,CUST0107,2025-03-17 00:00:00,2732.12,CashDeposit,Jennifer Perez,Japan,Branch,Jessica Martin,Low,Australia
TXN000714,ACCT00150,CUST0090,2025-03-17 00:00:00,1018.3,CashDeposit,Linda Wright,Switzerland,Wire,Jennifer Walker,Low,UAE
TXN000715,ACCT00087,CUST0048,2025-03-17 00:00:00,800.05,WireTransfer,Mateo Martin,Singapore,Wire,Thomas King,Low,Spain
TXN000716,ACCT00220,CUST0133,2025-03-17 00:00:00,588.33,ACH,Jennifer Flores,Australia,Wire,Wei Clark,Low,Australia
TXN000717,ACCT00127,CUST0075,2025-03-17 00:00:00,798.95,CashDeposit,Robert Flores,United Kingdom,ATM,Patricia Torres,Medium,Spain
TXN000718,ACCT00140,CUST0084,2025-03-17 00:00:00,1679.44,WireTransfer,Global Partners,Canada,Online,Ahmed Clark,Low,UAE
TXN000719,ACCT00106,CUST0061,2025-03-17 00:00:00,711.84,ACH,Metro Partners,Switzerland,Wire,Michael Flores,Low,Australia
TXN000720,ACCT00038,CUST0021,2025-03-17 15:00:00,9189.05,CashDeposit,Susan Lopez,Syria,Branch,Tatiana Orlova,High,Libya
TXN000721,ACCT00297,CUST0179,2025-03-18 00:00:00,1561.53,WireTransfer,Diego Green,Germany,Branch,Linda Robinson,Medium,Switzerland
TXN000722,ACCT00245,CUST0146,2025-03-18 00:00:00,1246.86,Deposit,Sofia Clark,Ireland,ATM,Yuki Lee,Medium,UAE
TXN000723,ACCT00177,CUST0107,2025-03-18 00:00:00,739.33,Deposit,Richard King,UAE,ATM,Jessica Martin,Low,Australia
TXN000724,ACCT00250,CUST0150,2025-03-18 00:00:00,301.18,WireTransfer,Liam Jackson,Japan,ATM,Elizabeth Jones,Low,Australia
TXN000725,ACCT00309,CUST0188,2025-03-18 00:00:00,1408.03,ACH,Atlas Trading,United States,ATM,Noah Sanchez,Low,Switzerland
TXN000726,ACCT00102,CUST0058,2025-03-18 00:00:00,1060.43,Withdrawal,Union Ventures,Spain,ATM,Joseph Anderson,Medium,Switzerland
TXN000727,ACCT00258,CUST0155,2025-03-18 00:00:00,2004.05,CashDeposit,Elizabeth Rodriguez,Singapore,Wire,Wei White,Low,United Kingdom
TXN000728,ACCT00271,CUST0163,2025-03-18 00:00:00,1936.0,Withdrawal,Emma Walker,France,Wire,Emma Jackson,Low,Germany
TXN000729,ACCT00038,CUST0021,2025-03-18 01:00:00,9635.55,CashDeposit,Michael Jones,Syria,Branch,Tatiana Orlova,High,Libya
TXN000730,ACCT00165,CUST0099,2025-03-19 00:00:00,255.4,Deposit,Ahmed Lee,Switzerland,ATM,Elizabeth Ramirez,Low,UAE
TXN000731,ACCT00290,CUST0175,2025-03-19 00:00:00,219.83,CashDeposit,Linda Clark,Ireland,Branch,Fatima Scott,Medium,Netherlands
TXN000732,ACCT00230,CUST0137,2025-03-19 00:00:00,367.27,ACH,Prime Logistics,Germany,ATM,Chloe Young,Medium,India
TXN000733,ACCT00120,CUST0071,2025-03-19 00:00:00,602.7,ACH,Nova Traders,Switzerland,Online,Jessica Martin,Low,Ireland
TXN000734,ACCT00179,CUST0107,2025-03-19 00:00:00,475.45,ACH,William Harris,Germany,Wire,Jessica Martin,Low,Australia
TXN000735,ACCT00038,CUST0021,2025-03-19 14:00:00,9747.12,CashDeposit,Linda Young,India,Branch,Tatiana Orlova,High,Libya
TXN000736,ACCT00135,CUST0080,2025-03-20 00:00:00,945.25,CashDeposit,Prime Ventures,Germany,Online,Priya Lee,Medium,Canada
TXN000737,ACCT00064,CUST0035,2025-03-20 00:00:00,9000.0,CashDeposit,Arjun Davis,Australia,ATM,Diego Torres,Low,United Kingdom
TXN000738,ACCT00254,CUST0153,2025-03-20 00:00:00,190.43,ACH,Susan Miller,Australia,Branch,Charles Anderson,Low,Ireland
TXN000739,ACCT00046,CUST0027,2025-03-20 00:00:00,1745.88,WireTransfer,Chloe Martin,Ireland,Branch,David Nguyen,Low,India
TXN000740,ACCT00208,CUST0127,2025-03-20 00:00:00,2912.99,ACH,Crown Traders,Germany,ATM,Lucas Jackson,Low,Canada
TXN000741,ACCT00247,CUST0148,2025-03-20 00:00:00,455.98,Deposit,William White,India,Online,Elizabeth Young,Low,United Kingdom
TXN000742,ACCT00306,CUST0186,2025-03-20 00:00:00,266.59,ACH,Michael Hernandez,Netherlands,ATM,Fatima King,Low,Canada
TXN000743,ACCT00228,CUST0137,2025-03-20 00:00:00,1303.68,CashDeposit,Arjun Hernandez,Germany,Online,Chloe Young,Medium,India
TXN000744,ACCT00231,CUST0138,2025-03-20 00:00:00,938.6,Deposit,Sven Nguyen,Japan,ATM,Sofia Rodriguez,Medium,India
TXN000745,ACCT00215,CUST0131,2025-03-20 00:00:00,724.3,Withdrawal,Olga Johnson,Australia,ATM,Robert Lopez,Low,Singapore
TXN000746,ACCT00038,CUST0021,2025-03-20 03:00:00,9380.64,CashDeposit,Nova Group,Afghanistan,Branch,Tatiana Orlova,High,Libya
